filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0069.npz,random_IR_0069.npz,370.898,0.20667291,60,CQT+LogDec,1.532e-05,0.02756102,True,42.99634222,16.28909327,22.90835625,154227064832.0,11587.54394531,0.00371057,3.88795352,984.9755249,0.51067668,0.60683072,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,394.169,0.00047347,47,CQT+LogDec,3.835e-05,0.00030014,True,19.08380454,4.3814799,41.10181948,184419549184.0,11086.33105469,0.00172138,2.31070232,784.37908936,0.98425555,0.77800447,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
random_IR_0071.npz,random_IR_0071.npz,308.01,0.00061998,54,CQT+LogDec,2.136e-05,9.04e-06,True,34.71105653,15.16367027,26.47297078,196311400448.0,11150.85351562,0.00311286,1.89698434,918.90478516,0.64314312,0.7331481,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,642.352,0.20522097,53,CQT+LogDec,1.597e-05,0.00674686,True,18.74393992,1.83668402,10.40594625,205539115008.0,15175.50292969,0.00123514,2.09455705,195.0484314,0.73077881,0.79538196,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,218.311,0.00042094,39,CQT+LogDec,2.616e-05,9.62e-05,True,18.20377284,62.01489152,54.92712912,115463356416.0,3799.32250977,0.00479132,2.06716633,999.88098145,0.72865921,0.56122738,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,309.841,0.19804835,53,CQT+LogDec,1.491e-05,0.02226381,True,91.06359615,17.93365311,4.4729439,147065094144.0,18216.26367188,0.00499903,2.12824011,407.32235718,0.54421002,0.66748738,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
random_IR_0075.npz,random_IR_0075.npz,408.055,0.00036147,57,CQT+LogDec,1.476e-05,0.00757438,True,57.09374781,16.77300991,15.53749376,196471455744.0,15028.109375,0.00379913,3.06112146,887.09375,0.85805529,0.51388264,71625994474.91534,7744.75343778,0.00451694,3.0611032,543.68261705,0.85806505,0.51386321
random_IR_0076.npz,random_IR_0076.npz,211.302,0.11583361,50,CQT+LogDec,1.239e-05,0.02331132,True,47.95595991,32.44784662,9.35647862,219641511936.0,11143.46875,0.0043035,2.27880979,448.69891357,0.51265013,0.67557943,129109175261.1474,4112.49744662,0.00312215,2.1807693,922.11224065,0.52191347,0.67787938
random_IR_0077.npz,random_IR_0077.npz,332.192,0.00017588,60,CQT+LogDec,2.088e-05,0.02074096,True,46.33507092,13.42507466,21.54034921,96547872768.0,11112.99316406,0.00416945,2.90447235,998.0736084,0.85070127,0.83926177,155302457335.1123,4605.22078655,0.00211627,2.90447007,209.75785216,0.8506823,0.839259
random_IR_0078.npz,random_IR_0078.npz,745.847,0.00025674,35,CQT+LogDec,3.473e-05,2.763e-05,True,15.20111508,1.03998666,46.68013795,167421247488.0,14897.96875,0.00102035,3.85170197,709.59014893,0.98174781,0.51826334,157077160325.4541,13717.37405744,0.00101081,3.85169696,647.20018193,0.98175746,0.51826712
random_IR_0079.npz,random_IR_0079.npz,188.583,0.00088894,38,CQT+LogDec,1.042e-05,0.00170795,True,26.55272867,34.73777846,13.83498711,141401292800.0,6342.18701172,0.00418668,3.11975694,367.35665894,0.55753702,0.72659713,187998544973.79297,8708.53954842,0.00425471,3.11979905,509.81209855,0.55764903,0.72659746
random_IR_0080.npz,random_IR_0080.npz,324.908,0.00062982,50,CQT+LogDec,1.933e-05,0.00150948,True,35.21366558,24.50204753,3.58302554,182281093120.0,9359.86816406,0.0037622,2.60784531,126.17146301,0.81548852,0.94460779,129776139091.58922,6711.87862891,0.00377583,2.60786189,90.89482318,0.81541439,0.94461078
