filename,target_npz,runtime,best_loss,best_popsize,loss_name,gt_loss,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0063.npz,random_IR_0063.npz,382.332,0.44041657,57,Mel,0.15758377,0.11740914,True,105.18763315,14.34689551,9.5039302,135890485248.0,21041.14257812,0.00499914,2.59288311,999.69592285,0.60868561,0.68808645,175105930059.76578,7826.56857449,0.00269636,2.6001947,554.69226178,0.71327987,0.68666732
random_IR_0064.npz,random_IR_0064.npz,335.392,0.71198928,50,Mel,0.42232713,0.04220611,True,17.56141819,9.68158487,5.29718261,100452802560.0,6576.48876953,0.00267033,2.52451086,93.02603912,0.75112861,0.99956989,120323463532.36218,6803.3874652,0.00469987,3.50310505,46.01685081,0.90933357,0.9928908
random_IR_0065.npz,random_IR_0065.npz,715.054,0.50441188,58,Mel,0.24136829,0.05349632,True,38.83333362,9.46208228,20.84332444,103889723392.0,11374.89941406,0.00341395,3.91384315,809.41577148,0.55969936,0.96600395,105161266281.63704,21079.81137619,0.00461979,3.91001794,296.5632995,0.56189402,0.97596678
random_IR_0066.npz,random_IR_0066.npz,518.17,0.45718998,54,Mel,0.14741716,0.03153948,True,16.41292783,14.78092517,21.39145674,122630930432.0,5834.97949219,0.00281285,1.74272954,351.09643555,0.61545849,0.70566088,201903192487.07745,16167.3310636,0.00375907,1.77691874,58.36577542,0.64349408,0.69573788
random_IR_0067.npz,random_IR_0067.npz,345.512,0.48257229,56,Mel,0.24979195,0.01206086,True,22.23159342,34.31775139,16.74609012,172273893376.0,6041.75488281,0.00367966,2.19008565,372.29226685,0.52761513,0.92309707,135741622249.22392,5660.8382621,0.00399515,2.18545893,237.81486447,0.65918952,0.92120267
random_IR_0068.npz,random_IR_0068.npz,343.632,0.66727018,54,Mel,0.36512244,0.17621366,True,15.80726111,2.78073836,52.42813241,152498683904.0,10679.61425781,0.00148013,1.13180602,828.74517822,0.51049852,0.98389351,199695279035.7571,14349.1567176,0.00300956,1.7894513,942.58417386,0.97070275,0.87787478
random_IR_0069.npz,random_IR_0069.npz,498.612,0.15207875,52,Mel,0.15634924,0.00048622,True,47.61973495,15.03247347,18.41607409,217200902144.0,14280.74511719,0.00333454,3.12879419,876.96856689,0.65338224,0.58465534,77843076062.18388,10924.24763419,0.00487186,3.12876767,994.40084564,0.65346908,0.58465381
random_IR_0070.npz,random_IR_0070.npz,384.005,0.6469242,50,Mel,0.36627528,0.18566556,True,66.66274479,15.7276551,14.21155442,148532314112.0,15509.23144531,0.00429826,2.82039666,947.38122559,0.59821033,0.99922454,203994040296.09613,9626.79151217,0.00152516,2.31071049,604.12176284,0.98421939,0.7779736
random_IR_0071.npz,random_IR_0071.npz,362.877,0.48412547,58,Mel,0.16445187,0.02995165,True,14.01628168,1.50045485,19.14252389,73611198464.0,9497.54492188,0.00147578,1.21839643,268.30700684,0.51346093,0.67712003,151467976333.87152,10076.58690171,0.00336892,1.89698835,896.76219061,0.64310986,0.73316763
random_IR_0072.npz,random_IR_0072.npz,405.927,0.54415393,35,Mel,0.19916075,0.02412174,True,14.48281537,0.71905166,17.94694578,116995211264.0,14476.17480469,0.00100046,1.66869259,259.92230225,0.8259294,0.73388273,124074334173.75436,8265.15952842,0.00199365,2.26496925,505.87132516,0.76723552,0.87779156
random_IR_0073.npz,random_IR_0073.npz,410.465,0.54330212,33,Mel,0.16477351,0.0323129,True,13.44450523,1.57205094,73.78260674,202965319680.0,12753.54101562,0.00105418,2.25797439,991.97064209,0.57922703,0.59032547,105807306211.29388,3345.37756434,0.00469664,2.06717165,862.31992365,0.7286064,0.56126767
random_IR_0074.npz,random_IR_0074.npz,780.036,0.1532781,39,Mel,0.13164043,0.03412659,True,102.89305122,17.35316091,9.67644763,172929155072.0,21088.04882812,0.00487921,2.11051702,995.63922119,0.6106289,0.67726332,175710845616.51886,14130.82725704,0.00396039,2.11058037,680.517676,0.61041261,0.67743208
