step,epoch,final_spec_losses_weighted/2048_spectrogram_logmag_eps,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
125,,,1.9370752573013306,,,,,,,,,,,,0.0,1.0,,0.0,1.0536326169967651,2.068262815475464,2.0785114765167236,,,,,,,
126,,,2.792893171310425,,,,,,,,,,,,0.0,1.0,,0.0,1.0562126636505127,2.068288564682007,2.0785114765167236,,,,,,,
127,,,2.1269590854644775,,,,,,,,,,,,0.0,1.0,,0.0,0.7750734686851501,2.065477132797241,2.0785114765167236,,,,,,,
128,,,2.7775168418884277,,,,,,,,,,,,0.0,1.0,,0.0,0.9254811406135559,2.066981077194214,2.0785114765167236,,,,,,,
129,,,2.4929819107055664,,,,,,,,,,,,0.0,1.0,,0.0,0.8342716097831726,2.0660691261291504,2.0785114765167236,,,,,,,
130,,,2.140378952026367,,,,,,,,,,,,0.0,1.0,,0.0,0.9502866864204407,2.0672292709350586,2.0785114765167236,,,,,,,
131,,,2.6089136600494385,,,,,,,,,,,,0.0,1.0,,0.0,1.1414402723312378,2.069140672683716,2.0785114765167236,,,,,,,
132,,,2.1727919578552246,,,,,,,,,,,,0.0,1.0,,0.0,0.9350046515464783,2.0670764446258545,2.0785114765167236,,,,,,,
133,,,3.1175103187561035,,,,,,,,,,,,0.0,1.0,,0.0,1.028388500213623,2.0680103302001953,2.0785114765167236,,,,,,,
134,,,2.157257080078125,,,,,,,,,,,,0.0,1.0,,0.0,1.1574461460113525,2.069300889968872,2.0785114765167236,,,,,,,
135,,,2.4889330863952637,,,,,,,,,,,,0.0,1.0,,0.0,1.0903383493423462,2.068629741668701,2.0785114765167236,,,,,,,
136,,,2.562520980834961,,,,,,,,,,,,0.0,1.0,,0.0,1.039664387702942,2.0681231021881104,2.0785114765167236,,,,,,,
137,,,2.434832811355591,,,,,,,,,,,,0.0,1.0,,0.0,1.1401911973953247,2.0691282749176025,2.0785114765167236,,,,,,,
138,,,2.5727100372314453,,,,,,,,,,,,0.0,1.0,,0.0,0.9181578159332275,2.0669078826904297,2.0785114765167236,,,,,,,
139,,,3.0749096870422363,,,,,,,,,,,,0.0,1.0,,0.0,0.976368248462677,2.0674901008605957,2.0785114765167236,,,,,,,
140,,,3.163719892501831,,,,,,,,,,,,0.0,1.0,,0.0,1.1805328130722046,2.0695316791534424,2.0785114765167236,,,,,,,
141,,,2.121129035949707,,,,,,,,,,,,0.0,1.0,,0.0,0.966396152973175,2.0673904418945312,2.0785114765167236,,,,,,,
142,,,2.946337938308716,,,,,,,,,,,,0.0,1.0,,0.0,1.05396568775177,2.0682661533355713,2.0785114765167236,,,,,,,
143,,,2.2899508476257324,,,,,,,,,,,,0.0,1.0,,0.0,1.025721788406372,2.067983627319336,2.0785114765167236,,,,,,,
144,,,2.8001229763031006,,,,,,,,,,,,0.0,1.0,,0.0,1.172776699066162,2.0694541931152344,2.0785114765167236,,,,,,,
145,,,2.4772770404815674,,,,,,,,,,,,0.0,1.0,,0.0,0.9114290475845337,2.066840648651123,2.0785114765167236,,,,,,,
146,,,2.1609909534454346,,,,,,,,,,,,0.0,1.0,,0.0,1.0165387392044067,2.067891836166382,2.0785114765167236,,,,,,,
147,,,2.6145219802856445,,,,,,,,,,,,0.0,1.0,,0.0,0.8825686573982239,2.06655216217041,2.0785114765167236,,,,,,,
148,,,2.197847366333008,,,,,,,,,,,,0.0,1.0,,0.0,1.1188511848449707,2.0689148902893066,2.0785114765167236,,,,,,,
149,3.0,0.9761770963668823,3.1349194049835205,,,,,,,,,,,,0.0,1.0,4.999999873689376e-05,0.0,0.9761770963668823,2.067488193511963,2.0785114765167236,,0.9761770963668823,0.9761770963668823,0.46302613615989685,0.9761770963668823,0.0,0.9761770963668823
150,,,2.139749050140381,,,,,,,,,,,,0.0,1.0,,0.0,1.1208897829055786,2.0689353942871094,2.0785114765167236,,,,,,,
151,,,2.4401321411132812,,,,,,,,,,,,0.0,1.0,,0.0,0.8911882638931274,2.066638231277466,2.0785114765167236,,,,,,,
152,,,2.573113203048706,,,,,,,,,,,,0.0,1.0,,0.0,1.2145144939422607,2.069871425628662,2.0785114765167236,,,,,,,
