step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
114,,,77.84740447998047,,,,,,,,,,,,0.0,1.0,,0.0,87.97158813476562,144.59457397460938,145.16651916503906,,,,,,,
115,,,76.9732437133789,,,,,,,,,,,,0.0,1.0,,0.0,66.97309112548828,144.38458251953125,145.16651916503906,,,,,,,
116,,,79.17779541015625,,,,,,,,,,,,0.0,1.0,,0.0,85.02131652832031,144.56507873535156,145.16651916503906,,,,,,,
117,,,68.26367950439453,,,,,,,,,,,,0.0,1.0,,0.0,65.87110137939453,144.37356567382812,145.16651916503906,,,,,,,
118,,,87.59729766845703,,,,,,,,,,,,0.0,1.0,,0.0,91.10930633544922,144.62594604492188,145.16651916503906,,,,,,,
119,2.0,78.59892272949219,77.81581115722656,1.1427290439605713,78.59892272949219,0.0,78.59892272949219,16.54713249206543,2.0645358562469482,33.97554016113281,41.43310546875,0.002554988954216242,-0.004870038945227861,1.0084741115570068,0.0,1.0,,0.0,82.04878234863281,144.53533935546875,145.16651916503906,79.49777221679688,,,,,,
120,,,81.37586212158203,,,,,,,,,,,,0.0,1.0,,0.0,76.48123931884766,144.47967529296875,145.16651916503906,,,,,,,
121,,,68.88958740234375,,,,,,,,,,,,0.0,1.0,,0.0,91.26351928710938,144.6274871826172,145.16651916503906,,,,,,,
122,,,81.77891540527344,,,,,,,,,,,,0.0,1.0,,0.0,77.64733123779297,144.4913330078125,145.16651916503906,,,,,,,
123,,,80.60533905029297,,,,,,,,,,,,0.0,1.0,,0.0,95.03204345703125,144.66517639160156,145.16651916503906,,,,,,,
124,,,75.9825210571289,,,,,,,,,,,,0.0,1.0,,0.0,71.59695434570312,144.4308319091797,145.16651916503906,,,,,,,
125,,,75.74618530273438,,,,,,,,,,,,0.0,1.0,,0.0,82.13003540039062,144.53616333007812,145.16651916503906,,,,,,,
126,,,76.02120208740234,,,,,,,,,,,,0.0,1.0,,0.0,84.39095306396484,144.5587615966797,145.16651916503906,,,,,,,
127,,,83.58808898925781,,,,,,,,,,,,0.0,1.0,,0.0,69.0086441040039,144.4049530029297,145.16651916503906,,,,,,,
128,,,82.39511108398438,,,,,,,,,,,,0.0,1.0,,0.0,89.9092025756836,144.61395263671875,145.16651916503906,,,,,,,
129,,,83.49019622802734,,,,,,,,,,,,0.0,1.0,,0.0,61.195892333984375,144.32681274414062,145.16651916503906,,,,,,,
130,,,77.84723663330078,,,,,,,,,,,,0.0,1.0,,0.0,80.99836730957031,144.52484130859375,145.16651916503906,,,,,,,
131,,,76.97306060791016,,,,,,,,,,,,0.0,1.0,,0.0,65.37409210205078,144.3686065673828,145.16651916503906,,,,,,,
132,,,79.17863464355469,,,,,,,,,,,,0.0,1.0,,0.0,74.62963104248047,144.46115112304688,145.16651916503906,,,,,,,
133,,,68.263916015625,,,,,,,,,,,,0.0,1.0,,0.0,83.54863739013672,144.5503387451172,145.16651916503906,,,,,,,
134,,,87.5977554321289,,,,,,,,,,,,0.0,1.0,,0.0,85.98031616210938,144.5746612548828,145.16651916503906,,,,,,,
135,,,77.8157730102539,,,,,,,,,,,,0.0,1.0,,0.0,77.35929107666016,144.4884490966797,145.16651916503906,,,,,,,
136,,,81.37556457519531,,,,,,,,,,,,0.0,1.0,,0.0,89.9306411743164,144.61416625976562,145.16651916503906,,,,,,,
137,,,68.88977813720703,,,,,,,,,,,,0.0,1.0,,0.0,76.88595581054688,144.4837188720703,145.16651916503906,,,,,,,
138,,,81.77912902832031,,,,,,,,,,,,0.0,1.0,,0.0,73.56057739257812,144.45046997070312,145.16651916503906,,,,,,,
139,,,80.60511779785156,,,,,,,,,,,,0.0,1.0,,0.0,65.84622955322266,144.37332153320312,145.16651916503906,,,,,,,
140,,,75.98323822021484,,,,,,,,,,,,0.0,1.0,,0.0,86.88175201416016,144.58367919921875,145.16651916503906,,,,,,,
141,,,75.74626922607422,,,,,,,,,,,,0.0,1.0,,0.0,82.26654815673828,144.5375213623047,145.16651916503906,,,,,,,
142,,,76.021728515625,,,,,,,,,,,,0.0,1.0,,0.0,77.84414672851562,144.49330139160156,145.16651916503906,,,,,,,
143,,,83.58826446533203,,,,,,,,,,,,0.0,1.0,,0.0,78.28252410888672,144.4976806640625,145.16651916503906,,,,,,,
144,,,82.39575958251953,,,,,,,,,,,,0.0,1.0,,0.0,92.79395294189453,144.64279174804688,145.16651916503906,,,,,,,
145,,,83.48975372314453,,,,,,,,,,,,0.0,1.0,,0.0,85.1718978881836,144.5665740966797,145.16651916503906,,,,,,,
146,,,77.84828186035156,,,,,,,,,,,,0.0,1.0,,0.0,99.79159545898438,144.7127685546875,145.16651916503906,,,,,,,
147,,,76.97306060791016,,,,,,,,,,,,0.0,1.0,,0.0,86.02083587646484,144.5750732421875,145.16651916503906,,,,,,,
148,,,79.17863464355469,,,,,,,,,,,,0.0,1.0,,0.0,92.7776870727539,144.64263916015625,145.16651916503906,,,,,,,
149,3.0,87.0185546875,68.263916015625,,,,,,,,,,,,0.0,1.0,9.702990064397454e-05,0.0,87.0185546875,144.5850372314453,145.16651916503906,,87.0185546875,87.0185546875,1.1525862216949463,87.0185546875,0.0,87.0185546875
150,,,87.59737396240234,,,,,,,,,,,,0.0,1.0,,0.0,83.8508529663086,144.55335998535156,145.16651916503906,,,,,,,
151,,,77.81612396240234,,,,,,,,,,,,0.0,1.0,,0.0,74.59724426269531,144.46083068847656,145.16651916503906,,,,,,,
152,,,81.37435913085938,,,,,,,,,,,,0.0,1.0,,0.0,69.37750244140625,144.40863037109375,145.16651916503906,,,,,,,
153,,,68.88959503173828,,,,,,,,,,,,0.0,1.0,,0.0,78.21932983398438,144.49705505371094,145.16651916503906,,,,,,,
154,,,81.77938842773438,,,,,,,,,,,,0.0,1.0,,0.0,82.11915588378906,144.5360565185547,145.16651916503906,,,,,,,
155,,,80.60535430908203,,,,,,,,,,,,0.0,1.0,,0.0,90.61187744140625,144.6209716796875,145.16651916503906,,,,,,,
156,,,75.98280334472656,,,,,,,,,,,,0.0,1.0,,0.0,75.48482513427734,144.46971130371094,145.16651916503906,,,,,,,
157,,,75.74640655517578,,,,,,,,,,,,0.0,1.0,,0.0,63.99075698852539,144.35476684570312,145.16651916503906,,,,,,,
