step,epoch,final_spec_losses_weighted/2048_spectrogram_mag,in_domain_validation_losses/loss_total,in_domain_validation_losses/raw_params_loss,in_domain_validation_losses/raw_spec_loss,in_domain_validation_losses/weighted_params_loss,in_domain_validation_losses/weighted_spec_loss,in_domain_validation_metrics/lsd_value,in_domain_validation_metrics/mean_average_error,in_domain_validation_metrics/mfcc_mae,in_domain_validation_metrics/paper_lsd_value,in_domain_validation_metrics/pearson_fft,in_domain_validation_metrics/pearson_stft,in_domain_validation_metrics/spectral_convergence_value,loss/parameters_decay_factor,loss/spec_loss_rampup_factor,lr-Adam,normalized_losses/post_rampup_weighted_params_loss,normalized_losses/post_rampup_weighted_spec_loss,normalized_losses/running_avg_parameters_loss,normalized_losses/running_avg_spectrogram_loss,train_loss_epoch,train_loss_step,train_losses/loss_total,train_losses/raw_params_loss,train_losses/raw_spec_loss,train_losses/weighted_params_loss,train_losses/weighted_spec_loss
112,,,21.361196517944336,,,,,,,,,,,,0.0,1.0,,0.0,30.592269897460938,38.94489669799805,39.029266357421875,,,,,,,
113,,,23.214155197143555,,,,,,,,,,,,0.0,1.0,,0.0,24.501272201538086,38.88398742675781,39.029266357421875,,,,,,,
114,,,22.76991081237793,,,,,,,,,,,,0.0,1.0,,0.0,20.46358299255371,38.84360885620117,39.029266357421875,,,,,,,
115,,,23.644947052001953,,,,,,,,,,,,0.0,1.0,,0.0,21.894123077392578,38.857913970947266,39.029266357421875,,,,,,,
116,,,20.25698471069336,,,,,,,,,,,,0.0,1.0,,0.0,20.04879379272461,38.83946228027344,39.029266357421875,,,,,,,
117,,,25.374141693115234,,,,,,,,,,,,0.0,1.0,,0.0,21.364437103271484,38.85261917114258,39.029266357421875,,,,,,,
118,,,25.61967658996582,,,,,,,,,,,,0.0,1.0,,0.0,23.37440299987793,38.872718811035156,39.029266357421875,,,,,,,
119,,,19.495325088500977,,,,,,,,,,,,0.0,1.0,,0.0,24.85207176208496,38.88749313354492,39.029266357421875,,,,,,,
120,,,20.208173751831055,,,,,,,,,,,,0.0,1.0,,0.0,21.117267608642578,38.85014724731445,39.029266357421875,,,,,,,
121,,,20.454627990722656,,,,,,,,,,,,0.0,1.0,,0.0,21.73586082458496,38.85633087158203,39.029266357421875,,,,,,,
122,,,19.062501907348633,,,,,,,,,,,,0.0,1.0,,0.0,16.344451904296875,38.80241775512695,39.029266357421875,,,,,,,
123,,,22.334638595581055,,,,,,,,,,,,0.0,1.0,,0.0,21.98540687561035,38.85882568359375,39.029266357421875,,,,,,,
124,,,21.89630889892578,,,,,,,,,,,,0.0,1.0,,0.0,18.45255470275879,38.8234977722168,39.029266357421875,,,,,,,
125,,,26.119443893432617,,,,,,,,,,,,0.0,1.0,,0.0,22.961997985839844,38.86859130859375,39.029266357421875,,,,,,,
126,,,21.03931427001953,,,,,,,,,,,,0.0,1.0,,0.0,19.21563720703125,38.83113098144531,39.029266357421875,,,,,,,
127,,,25.79668617248535,,,,,,,,,,,,0.0,1.0,,0.0,25.45142936706543,38.89348602294922,39.029266357421875,,,,,,,
128,,,19.954710006713867,,,,,,,,,,,,0.0,1.0,,0.0,23.690326690673828,38.875877380371094,39.029266357421875,,,,,,,
129,,,21.89850425720215,,,,,,,,,,,,0.0,1.0,,0.0,24.132198333740234,38.88029479980469,39.029266357421875,,,,,,,
130,,,27.434053421020508,,,,,,,,,,,,0.0,1.0,,0.0,20.481904983520508,38.84379196166992,39.029266357421875,,,,,,,
131,,,23.711015701293945,,,,,,,,,,,,0.0,1.0,,0.0,26.136550903320312,38.90033721923828,39.029266357421875,,,,,,,
132,,,25.707263946533203,,,,,,,,,,,,0.0,1.0,,0.0,23.26651382446289,38.871639251708984,39.029266357421875,,,,,,,
133,,,26.387340545654297,,,,,,,,,,,,0.0,1.0,,0.0,23.654151916503906,38.87551498413086,39.029266357421875,,,,,,,
134,,,24.179683685302734,,,,,,,,,,,,0.0,1.0,,0.0,20.317045211791992,38.84214401245117,39.029266357421875,,,,,,,
135,,,20.24462127685547,,,,,,,,,,,,0.0,1.0,,0.0,19.184247970581055,38.830814361572266,39.029266357421875,,,,,,,
136,,,19.8494930267334,,,,,,,,,,,,0.0,1.0,,0.0,17.06500244140625,38.80962371826172,39.029266357421875,,,,,,,
137,,,17.25010108947754,,,,,,,,,,,,0.0,1.0,,0.0,27.385906219482422,38.91283416748047,39.029266357421875,,,,,,,
138,,,22.03461456298828,,,,,,,,,,,,0.0,1.0,,0.0,24.571516036987305,38.88468933105469,39.029266357421875,,,,,,,
139,,,27.169902801513672,,,,,,,,,,,,0.0,1.0,,0.0,22.46099281311035,38.863582611083984,39.029266357421875,,,,,,,
140,,,24.622163772583008,,,,,,,,,,,,0.0,1.0,,0.0,19.34319496154785,38.83240509033203,39.029266357421875,,,,,,,
141,,,24.355472564697266,,,,,,,,,,,,0.0,1.0,,0.0,25.389799118041992,38.89287185668945,39.029266357421875,,,,,,,
142,,,18.46139144897461,,,,,,,,,,,,0.0,1.0,,0.0,23.982391357421875,38.8787956237793,39.029266357421875,,,,,,,
143,,,18.9727840423584,,,,,,,,,,,,0.0,1.0,,0.0,22.039459228515625,38.85936737060547,39.029266357421875,,,,,,,
144,,,21.361183166503906,,,,,,,,,,,,0.0,1.0,,0.0,22.936702728271484,38.86833953857422,39.029266357421875,,,,,,,
145,,,23.21413803100586,,,,,,,,,,,,0.0,1.0,,0.0,18.43415069580078,38.82331466674805,39.029266357421875,,,,,,,
146,,,22.7699031829834,,,,,,,,,,,,0.0,1.0,,0.0,28.830089569091797,38.92727279663086,39.029266357421875,,,,,,,
147,,,23.64493179321289,,,,,,,,,,,,0.0,1.0,,0.0,21.747806549072266,38.85645294189453,39.029266357421875,,,,,,,
148,,,20.25697135925293,,,,,,,,,,,,0.0,1.0,,0.0,22.282440185546875,38.86179733276367,39.029266357421875,,,,,,,
